GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
0500000US06013,06013,"Contra Costa County, California",463732,8849,379470,8449,321362,7521,58108,4410,44320,3538,8663,1769,5125,1486,40951,3689,8592,1759,795,543,29471,2992,2002,539,91,151,3193,1161,6432,1333,4941,1081,28745,3527,241956,6098,198489,6058,168099,5959,30390,3248,22668,2616,4686,1377,3036,1120,18635,2394,2684,652,370,389,14458,2210,1077,363,46,77,2800,1130,4038,1157,3466,908,14528,2138,221776,5012,180981,5314,153263,4706,27718,2380,21652,2106,3977,1009,2089,661,22316,2582,5908,1444,425,348,15013,2002,925,373,45,75,393,240,2394,757,1475,670,14217,2232
0500000US06017,06017,"El Dorado County, California",76915,3479,68113,3157,60721,3296,7392,1708,5887,1648,967,517,538,306,1580,810,1021,624,231,362,75,126,253,405,0,294,250,385,1422,722,763,461,4787,1160,38805,2773,34655,2579,30070,2686,4585,1218,3730,1164,536,437,319,236,1041,716,557,477,231,362,0,294,253,405,0,294,0,294,772,463,563,402,1774,593,38110,2387,33458,2460,30651,2479,2807,887,2157,758,431,359,219,214,539,411,464,394,0,294,75,126,0,294,0,294,250,385,650,539,200,192,3013,899
0500000US06019,06019,"Fresno County, California",346889,7208,303257,7236,267903,7795,35354,3692,24515,3326,5017,1329,5822,1572,4786,1674,4701,1711,34,56,0,294,0,294,51,82,1956,770,9196,1878,13471,3052,14223,2478,189214,5112,164830,5163,145559,5598,19271,2517,12267,2136,3226,1107,3778,1171,2471,1018,2386,1046,34,56,0,294,0,294,51,82,966,426,4929,1279,10208,2571,5810,1276,157675,4266,138427,4529,122344,4764,16083,2203,12248,1863,1791,686,2044,948,2315,965,2315,965,0,294,0,294,0,294,0,294,990,594,4267,1226,3263,1215,8413,1791
0500000US06023,06023,"Humboldt County, California",59666,2982,49534,3061,44018,2848,5516,1481,4342,1316,748,461,426,408,654,501,654,501,0,294,0,294,0,294,0,294,1128,655,3899,1005,1268,698,3183,912,31872,1865,26673,1906,23344,1846,3329,1029,2533,855,503,372,293,319,214,245,214,245,0,294,0,294,0,294,0,294,583,459,2047,746,895,608,1460,619,27794,1926,22861,2114,20674,1969,2187,702,1809,710,245,190,133,141,440,404,440,404,0,294,0,294,0,294,0,294,545,443,1852,661,373,319,1723,791
0500000US06029,06029,"Kern County, California",301281,6358,273659,6395,226250,6481,47409,4161,31632,3188,7200,2562,8577,1774,2974,1125,2974,1125,0,294,0,294,0,294,0,294,991,567,7210,2634,6035,1861,10412,1803,170937,4974,153838,4883,126014,4892,27824,3104,19326,2291,4091,1668,4407,1186,1518,799,1518,799,0,294,0,294,0,294,0,294,830,535,5493,2294,4783,1699,4475,1305,130344,3926,119821,3768,100236,4044,19585,2060,12306,1718,3109,1146,4170,1133,1456,653,1456,653,0,294,0,294,0,294,0,294,161,159,1717,797,1252,673,5937,1272
0500000US06031,06031,"Kings County, California",55163,2910,50800,2864,44973,2969,5827,1461,3136,891,885,482,1806,836,1072,882,1030,882,0,294,0,294,42,71,0,294,172,158,1039,503,542,378,1538,1026,34613,2594,31990,2532,29230,2624,2760,929,1385,659,446,248,929,547,850,777,808,777,0,294,0,294,42,71,0,294,66,80,605,368,316,318,786,734,20550,1858,18810,1846,15743,1735,3067,1012,1751,697,439,312,877,552,222,212,222,212,0,294,0,294,0,294,0,294,106,111,434,374,226,227,752,440
0500000US06037,06037,"Los Angeles County, California",4283494,22485,3546100,22956,3082024,21719,464076,11329,360198,9731,64560,5170,39318,3854,308797,12061,279341,11826,3282,1150,17520,2499,8365,1451,289,304,36898,3305,124342,6544,52113,4319,215244,8908,2335514,14702,1946161,14467,1698673,14567,247488,8495,190958,7097,36403,3763,20127,2713,159666,7082,142874,7130,1456,738,10259,1731,4788,921,289,304,29755,3336,62045,4686,29461,2985,108426,5639,1947980,15960,1599939,15625,1383351,14355,216588,7594,169240,7248,28157,2606,19191,2232,149131,7521,136467,6857,1826,745,7261,1601,3577,1156,0,294,7143,1388,62297,4450,22652,2722,106818,5559
0500000US06041,06041,"Marin County, California",117025,3523,90449,4259,79096,3969,11353,2165,7757,1659,2925,1351,671,486,8280,1389,6177,1265,0,294,0,294,52,87,2051,577,1516,577,5971,2486,528,352,10281,1820,61042,2662,46689,3126,40946,3170,5743,1500,4058,1033,1516,951,169,177,4373,1158,2921,1012,0,294,0,294,52,87,1400,479,1070,466,2848,1796,528,352,5534,1130,55983,2479,43760,2876,38150,2757,5610,1243,3699,1008,1409,809,502,357,3907,967,3256,907,0,294,0,294,0,294,651,337,446,258,3123,1240,0,294,4747,1113
0500000US06047,06047,"Merced County, California",91846,4004,83115,3813,74317,3959,8798,1717,6525,1414,894,510,1379,684,153,180,153,180,0,294,0,294,0,294,0,294,466,382,2244,1014,2777,1201,3091,933,50280,2499,45616,2604,40451,2857,5165,1355,3780,1095,573,345,812,547,0,294,0,294,0,294,0,294,0,294,0,294,264,241,1835,944,1274,647,1291,678,41566,2616,37499,2437,33866,2431,3633,898,2745,765,321,357,567,397,153,180,153,180,0,294,0,294,0,294,0,294,202,246,409,349,1503,879,1800,652
0500000US06053,06053,"Monterey County, California",178998,4247,150422,5301,127660,4858,22762,3147,16259,2722,3371,1150,3132,972,2951,1072,2851,1053,38,65,0,294,62,100,0,294,926,416,5852,1447,8446,2170,10401,3730,99998,3171,84201,3596,70176,3380,14025,2320,9513,1786,2628,1082,1884,896,1778,742,1716,718,0,294,0,294,62,100,0,294,865,399,3824,1239,4496,1505,4834,2242,79000,2578,66221,2947,57484,3065,8737,1599,6746,1462,743,374,1248,519,1173,588,1135,585,38,65,0,294,0,294,0,294,61,104,2028,710,3950,1236,5567,1732
0500000US06055,06055,"Napa County, California",61310,3470,54463,3303,48180,3360,6283,1140,4482,1002,967,556,834,476,715,463,585,426,0,294,0,294,0,294,130,154,249,208,2049,623,668,386,3166,878,32958,2219,29154,2324,25764,2334,3390,775,2480,701,367,277,543,415,433,335,303,273,0,294,0,294,0,294,130,154,249,208,1211,489,459,334,1452,577,28352,1963,25309,1778,22416,1643,2893,805,2002,674,600,392,291,345,282,235,282,235,0,294,0,294,0,294,0,294,0,294,838,420,209,216,1714,641
0500000US06059,06059,"Orange County, California",1390898,12672,1233867,12862,1088304,13851,145563,8532,114003,7483,18068,2688,13492,2940,40219,3383,34801,3136,339,260,1103,517,3976,957,0,294,12423,2099,24015,2687,13738,2289,66636,4587,766831,9222,684247,9729,608201,11341,76046,6098,58669,4887,9607,1985,7770,2410,20491,2730,16972,2414,108,126,911,485,2500,789,0,294,10101,1894,10234,1627,9274,1960,32484,2977,624067,8181,549620,8585,480103,8454,69517,4942,55334,4664,8461,1479,5722,1051,19728,2143,17829,2127,231,188,192,162,1476,491,0,294,2322,846,13781,2059,4464,1118,34152,3432
0500000US06061,06061,"Placer County, California",149735,3410,131515,3857,118867,4185,12648,2137,10691,2083,1193,582,764,439,1239,615,785,420,71,128,0,294,383,413,0,294,698,495,2571,1121,2224,759,11488,2135,77922,2336,67921,2739,61420,2887,6501,1441,5553,1425,521,327,427,312,419,285,324,264,0,294,0,294,95,112,0,294,513,442,1151,569,1715,686,6203,1356,71813,2470,63594,2672,57447,2722,6147,1421,5138,1350,672,436,337,231,820,502,461,312,71,128,0,294,288,394,0,294,185,215,1420,818,509,350,5285,1249
0500000US06065,06065,"Riverside County, California",832355,11145,754980,12169,651841,13058,103139,6279,76560,4929,14796,2605,11783,2281,12359,2199,8486,2468,271,337,218,359,3384,1100,0,294,2881,1328,13626,2556,15032,2564,33477,2738,461988,7982,419633,8037,361292,8331,58341,4669,42566,3440,7994,1610,7781,1828,5797,1445,3758,1210,271,337,218,359,1550,555,0,294,2518,1255,7182,1891,10238,2287,16620,2144,370367,7161,335347,7855,290549,8406,44798,3407,33994,3174,6802,1576,4002,940,6562,1670,4728,1738,0,294,0,294,1834,816,0,294,363,345,6444,1520,4794,1540,16857,1960
0500000US06067,06067,"Sacramento County, California",579753,8652,506882,8982,436228,8448,70654,5324,57771,5067,8045,2025,4838,1276,19612,2616,13242,2134,2428,1054,2244,764,1698,616,0,294,7034,1407,10580,1940,6402,1233,29243,2842,290374,6172,256072,5700,220012,5196,36060,3695,28941,3330,4636,1491,2483,804,7827,1771,5089,1713,386,302,1230,595,1122,524,0,294,5450,1269,5000,1204,3546,1028,12479,1869,289379,6094,250810,6389,216216,6049,34594,3006,28830,2892,3409,881,2355,769,11785,1979,8153,1475,2042,1069,1014,412,576,370,0,294,1584,575,5580,1364,2856,769,16764,2244
