GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
0500000US12111,12111,"St. Lucie County, Florida",107769,4172,96377,4375,85910,4390,10467,2099,7455,2095,1606,902,1406,943,589,546,485,526,0,211,104,173,0,211,0,211,96,128,851,399,2243,1034,7613,2302,55527,3033,47961,3108,41984,2990,5977,1510,3927,1362,986,764,1064,799,589,546,485,526,0,211,104,173,0,211,0,211,96,128,470,332,1392,766,5019,1713,52242,2950,48416,2930,43926,2962,4490,1368,3528,1303,620,549,342,287,0,211,0,211,0,211,0,211,0,211,0,211,0,211,381,344,851,658,2594,1147
0500000US12115,12115,"Sarasota County, Florida",150310,3612,135261,4114,123691,4218,11570,2306,9106,1929,2087,1236,377,262,1220,557,1175,563,0,211,45,78,0,211,0,211,1211,573,1548,564,2499,1108,8571,1438,73922,2490,65118,2483,59456,2704,5662,1531,3840,1074,1582,1186,240,192,373,249,373,249,0,211,0,211,0,211,0,211,512,318,683,339,1946,1003,5290,1160,76388,2569,70143,2846,64235,2913,5908,1516,5266,1456,505,285,137,124,847,520,802,525,0,211,45,78,0,211,0,211,699,474,865,390,553,365,3281,761
0500000US12117,12117,"Seminole County, Florida",200974,4947,182872,4915,168247,4912,14625,2449,12066,2194,1664,789,895,547,1123,826,1123,826,0,211,0,211,0,211,0,211,1050,642,2263,877,2815,1049,10851,1829,103057,3490,93215,3456,85638,3425,7577,1473,6482,1299,736,524,359,275,772,761,772,761,0,211,0,211,0,211,0,211,625,414,1221,626,2234,854,4990,1190,97917,3030,89657,3364,82609,3557,7048,1478,5584,1348,928,395,536,471,351,240,351,240,0,211,0,211,0,211,0,211,425,433,1042,666,581,422,5861,1260
0500000US12127,12127,"Volusia County, Florida",187840,4718,170631,4937,154140,5209,16491,2362,13240,2165,2178,824,1073,575,1388,542,1388,542,0,211,0,211,0,211,0,211,1061,385,2560,820,3167,865,9033,1913,96677,3420,85944,3648,77261,3611,8683,1843,7435,1727,559,316,689,372,626,332,626,332,0,211,0,211,0,211,0,211,908,355,1623,682,2589,766,4987,1256,91163,3523,84687,3333,76879,3380,7808,1161,5805,933,1619,717,384,325,762,374,762,374,0,211,0,211,0,211,0,211,153,149,937,458,578,422,4046,1197
0500000US13021,13021,"Bibb County, Georgia",61294,2404,56663,2674,50999,2541,5664,1583,4185,1378,741,454,738,485,912,598,912,598,0,208,0,208,0,208,0,208,85,144,1049,464,1558,768,1027,398,31599,1681,28954,1875,25543,1843,3411,1017,2139,812,591,387,681,446,415,332,415,332,0,208,0,208,0,208,0,208,85,144,702,432,980,606,463,256,29695,1674,27709,1790,25456,1798,2253,809,2046,763,150,136,57,95,497,362,497,362,0,208,0,208,0,208,0,208,0,208,347,222,578,378,564,346
0500000US13051,13051,"Chatham County, Georgia",124550,3348,111491,3704,100319,3753,11172,1900,9890,1713,1111,579,171,140,2548,853,2548,853,0,208,0,208,0,208,0,208,1025,829,4076,1160,853,518,4557,1168,63979,2404,56122,2670,50066,2838,6056,1400,5261,1319,748,530,47,60,1138,615,1138,615,0,208,0,208,0,208,0,208,860,812,2654,869,736,494,2469,809,60571,2256,55369,2477,50253,2420,5116,1075,4629,1041,363,169,124,121,1410,518,1410,518,0,208,0,208,0,208,0,208,165,114,1422,552,117,114,2088,620
0500000US13063,13063,"Clayton County, Georgia",105145,4696,97254,4333,80023,4458,17231,2750,13353,2443,2132,966,1746,875,2354,1087,940,570,0,208,1072,876,342,419,0,208,126,212,1133,652,2239,1101,2039,835,53242,3224,48965,2809,39491,2808,9474,1589,6696,1491,1379,836,1399,764,1231,925,556,434,0,208,675,841,0,208,0,208,126,212,943,626,1087,623,890,577,51903,2842,48289,2870,40532,2904,7757,1873,6657,1852,753,400,347,363,1123,582,384,350,0,208,397,286,342,419,0,208,0,208,190,198,1152,726,1149,546
0500000US13067,13067,"Cobb County, Georgia",350029,6235,310203,7265,277347,7941,32856,3897,23339,3271,5980,2202,3537,1379,4713,1470,4220,1443,0,208,270,235,156,179,67,109,448,398,3799,884,3958,1152,26908,2658,186870,3677,165401,4879,147549,5094,17852,2775,11746,2312,4202,1679,1904,1085,2225,1176,2053,1149,0,208,108,124,64,102,0,208,448,398,2307,823,2620,1063,13869,2236,163159,4771,144802,5017,129798,5093,15004,2098,11593,1977,1778,748,1633,820,2488,931,2167,870,0,208,162,197,92,151,67,109,0,208,1492,586,1338,652,13039,2036
0500000US13089,13089,"DeKalb County, Georgia",322394,5976,268733,6267,232688,6350,36045,3614,20700,2755,8203,1977,7142,1643,24200,3200,18894,2788,144,173,4628,1113,534,364,0,208,519,296,5482,1397,5421,1643,18039,2287,164509,4363,136945,4171,116432,4196,20513,2469,10082,1850,5592,1511,4839,1464,11629,2141,8763,1795,0,208,2478,816,388,336,0,208,519,296,3227,1033,3799,1373,8390,1400,157885,3993,131788,4453,116256,4393,15532,2224,10618,1542,2611,1037,2303,889,12571,2159,10131,1964,144,173,2150,802,146,127,0,208,0,208,2255,712,1622,627,9649,1475
0500000US13121,13121,"Fulton County, Georgia",451050,7809,360362,8150,322947,7610,37415,4634,29037,3789,3765,1286,4613,2494,30885,3427,19742,2946,385,372,9739,1656,1019,548,0,208,1311,634,16098,2811,6006,1275,36388,3423,242814,4533,191615,5537,170902,5235,20713,3539,15457,2774,1982,855,3274,2465,16325,2452,9083,2131,303,358,6412,1444,527,370,0,208,1002,479,10101,2367,4351,1111,19420,2551,208236,5621,168747,5118,152045,4728,16702,2634,13580,2350,1783,895,1339,500,14560,2032,10659,1814,82,99,3327,841,492,362,0,208,309,318,5997,1321,1655,640,16968,2042
0500000US13135,13135,"Gwinnett County, Georgia",380221,7187,353294,6467,307522,6600,45772,5254,33466,4523,7625,3532,4681,1528,3387,1055,2901,1117,0,208,448,321,38,63,0,208,330,429,2573,1122,2326,873,18311,2422,206743,5037,192140,5139,164507,5369,27633,4026,19339,3327,5447,3038,2847,1360,1986,760,1655,741,0,208,331,293,0,208,0,208,330,429,1353,742,1795,773,9139,1927,173478,5339,161154,5162,143015,5053,18139,2349,14127,2242,2178,1005,1834,732,1401,759,1246,745,0,208,117,139,38,63,0,208,0,208,1220,838,531,399,9172,1629
0500000US13139,13139,"Hall County, Georgia",78200,2991,71449,3216,59745,3325,11704,2146,6995,1718,3061,1399,1648,976,155,160,155,160,0,208,0,208,0,208,0,208,0,208,655,335,3285,1460,2656,692,45390,1961,41210,2337,33589,2374,7621,1547,4177,1147,2529,1405,915,821,81,129,81,129,0,208,0,208,0,208,0,208,0,208,339,217,2374,1076,1386,526,32810,2241,30239,2136,26156,2124,4083,1110,2818,975,532,311,733,427,74,91,74,91,0,208,0,208,0,208,0,208,0,208,316,243,911,640,1270,424
0500000US13215,13215,"Muscogee County, Georgia",86000,3150,75097,3259,66888,3053,8209,1582,7041,1549,573,417,595,387,1284,588,1284,588,0,208,0,208,0,208,0,208,230,262,1021,580,381,301,7987,1621,45712,1969,36964,2277,33145,2344,3819,1038,3361,961,44,74,414,327,670,449,670,449,0,208,0,208,0,208,0,208,230,262,477,391,352,297,7019,1589,40288,2264,38133,2288,33743,2182,4390,1141,3680,1057,529,410,181,165,614,353,614,353,0,208,0,208,0,208,0,208,0,208,544,391,29,49,968,415
0500000US13245,13245,"Richmond County, Georgia",83147,3635,78018,3858,69334,3398,8684,2044,5875,1572,2011,935,798,646,666,340,666,340,0,208,0,208,0,208,0,208,501,406,2585,804,595,385,782,324,42003,2162,38462,2200,34204,2268,4258,1520,2808,1066,867,622,583,584,470,219,470,219,0,208,0,208,0,208,0,208,501,406,1581,464,512,367,477,259,41144,2494,39556,2681,35130,2366,4426,1306,3067,1051,1144,694,215,186,196,224,196,224,0,208,0,208,0,208,0,208,0,208,1004,549,83,109,305,238
0500000US15001,15001,"Hawaii County, Hawaii",80579,3202,70300,3598,58648,3382,11652,1977,9340,1939,1209,453,1103,489,1298,595,1298,595,0,177,0,177,0,177,0,177,468,374,2053,739,1649,874,4811,1032,43755,2024,37316,2387,30994,2231,6322,1141,4838,1099,600,297,884,497,752,487,752,487,0,177,0,177,0,177,0,177,248,214,1583,653,1347,785,2509,730,36824,2029,32984,2069,27654,2018,5330,1256,4502,1185,609,350,219,204,546,269,546,269,0,177,0,177,0,177,0,177,220,309,470,273,302,323,2302,736
0500000US15003,15003,"Honolulu County, Hawaii",481662,5755,378203,6507,302799,7089,75404,3855,55563,3504,13337,1903,6504,1299,41692,3383,41139,3427,76,127,305,326,0,177,172,136,6101,1395,25382,2579,13074,1944,17210,2448,267223,4196,210792,4148,173100,4216,37692,2740,28499,2386,6294,1172,2899,718,17904,2102,17724,2086,38,63,0,177,0,177,142,135,4111,1035,16190,2002,8969,1592,9257,1781,214439,4261,167411,4150,129699,4460,37712,2550,27064,2253,7043,1272,3605,913,23788,2628,23415,2620,38,64,305,326,0,177,30,50,1990,800,9192,1543,4105,1065,7953,1242
0500000US15009,15009,"Maui County, Hawaii",76474,2567,63784,2928,52339,2680,11445,1607,8380,1607,1602,763,1463,750,1796,671,1752,656,0,177,44,78,0,177,0,177,1092,536,3500,992,1304,694,4998,1245,39540,1705,32494,1998,27122,2060,5372,1097,4121,1107,943,612,308,282,733,433,733,433,0,177,0,177,0,177,0,177,755,431,2111,834,990,454,2457,741,36934,1806,31290,1889,25217,1734,6073,1139,4259,1015,659,354,1155,594,1063,511,1019,503,0,177,44,78,0,177,0,177,337,261,1389,519,314,275,2541,867
0500000US16001,16001,"Ada County, Idaho",194199,4179,170696,5048,153537,5272,17159,3044,14504,2865,1465,809,1190,546,960,555,960,555,0,187,0,187,0,187,0,187,3140,788,4828,1240,2370,1053,12205,1846,104364,2660,89826,3041,81230,3338,8596,1920,6924,1756,1015,721,657,365,606,366,606,366,0,187,0,187,0,187,0,187,2276,646,2934,853,1822,840,6900,1703,89835,3412,80870,3491,72307,3286,8563,1866,7580,1786,450,309,533,346,354,352,354,352,0,187,0,187,0,187,0,187,864,400,1894,869,548,408,5305,1043
0500000US16005,16005,"Bannock County, Idaho",37737,1729,33207,1984,29284,1947,3923,972,3157,947,422,271,344,218,1201,516,1201,516,0,187,0,187,0,187,0,187,123,121,1356,527,294,222,1556,632,19412,1243,16937,1406,14613,1378,2324,660,1784,619,384,256,156,138,921,526,921,526,0,187,0,187,0,187,0,187,83,97,629,339,282,220,560,412,18325,1119,16270,1145,14671,1186,1599,513,1373,485,38,66,188,155,280,240,280,240,0,187,0,187,0,187,0,187,40,67,727,437,12,25,996,456
0500000US16019,16019,"Bonneville County, Idaho",46212,1713,42265,1841,37085,1772,5180,1400,3794,1361,459,321,927,449,1256,490,1256,490,0,187,0,187,0,187,0,187,232,165,1012,536,684,526,763,436,24846,1068,22272,1231,18763,1236,3509,1131,2484,1078,207,246,818,417,1130,461,1130,461,0,187,0,187,0,187,0,187,144,139,448,231,471,381,381,257,21366,1217,19993,1217,18322,1218,1671,460,1310,420,252,171,109,139,126,123,126,123,0,187,0,187,0,187,0,187,88,145,564,492,213,231,382,254
0500000US16027,16027,"Canyon County, Idaho",81099,3954,72201,4480,64892,4211,7309,1844,5176,1557,632,404,1501,946,411,310,411,310,0,187,0,187,0,187,0,187,179,229,1486,764,1626,919,5196,1572,43073,2138,38499,2219,34932,2416,3567,1341,2384,1081,318,264,865,782,200,205,200,205,0,187,0,187,0,187,0,187,179,229,745,470,936,694,2514,1094,38026,2971,33702,3344,29960,2851,3742,1206,2792,1136,314,278,636,361,211,244,211,244,0,187,0,187,0,187,0,187,0,187,741,406,690,540,2682,889
0500000US17019,17019,"Champaign County, Illinois",101850,2745,79762,3003,71795,3090,7967,1835,6742,1815,615,501,610,346,5336,1404,5288,1391,0,179,0,179,48,78,0,179,3544,880,8137,1805,433,252,4638,1019,53562,1942,41039,2312,37030,2407,4009,970,3331,915,366,436,312,190,2102,999,2054,1005,0,179,0,179,48,78,0,179,2862,867,5132,1566,262,197,2165,697,48288,2110,38723,2109,34765,1919,3958,1242,3411,1233,249,204,298,253,3234,1044,3234,1044,0,179,0,179,0,179,0,179,682,325,3005,875,171,177,2473,673
0500000US17031,17031,"Cook County, Illinois",2382439,13086,1707149,14867,1487621,14767,219528,7906,170577,6914,28089,2908,20862,2758,417474,10574,188864,6895,2945,975,150505,7570,74938,4284,222,172,25542,2594,109082,6555,26114,3356,97078,5164,1231390,8462,897777,11011,786847,11116,110930,5409,84369,4517,16101,2356,10460,1719,193823,8010,77741,5644,1844,787,76383,5348,37699,2585,156,167,18189,1998,54760,4730,15983,2738,50858,3477,1151049,10678,809372,10905,700774,10401,108598,5749,86208,5216,11988,1686,10402,1804,223651,7208,111123,4849,1101,497,74122,4670,37239,3177,66,78,7353,1276,54322,3958,10131,1598,46220,3099
0500000US17043,17043,"DuPage County, Illinois",466784,5099,404262,5308,364822,5316,39440,3393,33476,3083,4083,1059,1881,615,26004,1897,844,308,84,100,1256,496,23820,1863,0,179,2140,1320,6682,1195,4672,1196,23024,2178,247900,3192,212171,3600,191253,3793,20918,2226,17536,2086,2416,732,966,366,15496,1557,471,207,44,73,702,401,14279,1580,0,179,1774,1283,2848,958,3427,1062,12184,1662,218884,4220,192091,4159,173569,3715,18522,2164,15940,1995,1667,606,915,399,10508,1084,373,248,40,66,554,319,9541,1032,0,179,366,248,3834,798,1245,517,10840,1353
0500000US17089,17089,"Kane County, Illinois",243614,5340,219883,5555,192742,5317,27141,3038,19053,2367,3857,1199,4231,1668,5792,1223,401,247,0,179,367,262,5024,1208,0,179,546,445,5327,1595,2008,991,10058,1841,134603,3190,120226,3693,104484,3629,15742,2102,10968,1700,2333,857,2441,999,3524,920,202,188,0,179,343,257,2979,886,0,179,546,445,3124,1165,1499,914,5684,1455,109011,3933,99657,4062,88258,3984,11399,1635,8085,1518,1524,621,1790,1022,2268,760,199,161,0,179,24,47,2045,771,0,179,0,179,2203,814,509,380,4374,909
0500000US17097,17097,"Lake County, Illinois",341554,5147,291892,5204,265195,5261,26697,2763,19060,2339,5712,1782,1925,733,14858,1795,2369,861,40,68,357,183,12092,1631,0,179,584,362,9508,1763,4495,1316,20217,2284,184481,3809,153000,3999,138936,4097,14064,2111,9836,1470,3041,1393,1187,583,10323,1501,1438,685,40,68,203,138,8642,1429,0,179,482,269,6768,1199,3063,1066,10845,1788,157073,3646,138892,3695,126259,3768,12633,1685,9224,1501,2671,980,738,390,4535,980,931,465,0,179,154,128,3450,775,0,179,102,169,2740,1274,1432,745,9372,1430
0500000US17111,17111,"McHenry County, Illinois",151786,3828,136671,3898,126061,4154,10610,1880,8244,1674,1371,773,995,608,3868,830,422,370,0,179,78,130,3368,769,0,179,183,170,1661,644,1440,559,7963,1258,80425,2332,71659,2353,65760,2441,5899,1147,4530,1014,823,561,546,373,2541,648,256,342,0,179,0,179,2285,567,0,179,58,99,1054,511,887,480,4226,882,71361,2917,65012,2974,60301,3121,4711,1087,3714,981,548,423,449,333,1327,521,166,158,0,179,78,130,1083,462,0,179,125,138,607,356,553,402,3737,829
0500000US17113,17113,"McLean County, Illinois",89817,2155,80035,2156,72771,2149,7264,1226,5726,1081,1170,743,368,173,1576,719,1550,725,0,179,0,179,26,43,0,179,650,347,3569,789,1053,519,2934,709,45227,1468,40155,1656,36318,1691,3837,855,3094,726,655,494,88,60,519,371,519,371,0,179,0,179,0,179,0,179,498,323,1841,612,761,361,1453,574,44590,1483,39880,1533,36453,1632,3427,781,2632,637,515,502,280,161,1057,611,1031,611,0,179,0,179,26,43,0,179,152,140,1728,595,292,254,1481,450
0500000US17115,17115,"Macon County, Illinois",48661,1664,44817,1883,41137,2018,3680,845,2762,719,765,485,153,126,599,393,599,393,0,179,0,179,0,179,0,179,123,200,1212,577,502,316,1408,407,24909,1225,23299,1154,21254,1238,2045,647,1452,480,529,419,64,80,280,278,280,278,0,179,0,179,0,179,0,179,0,179,518,336,428,313,384,221,23752,1097,21518,1339,19883,1335,1635,465,1310,498,236,192,89,80,319,290,319,290,0,179,0,179,0,179,0,179,123,200,694,476,74,76,1024,356
0500000US17119,17119,"Madison County, Illinois",123896,3363,112540,3394,104693,3574,7847,1334,6671,1271,450,214,726,408,2180,887,1978,847,0,179,120,141,82,129,0,179,332,214,1463,721,1763,652,5618,1163,63314,2015,57359,2220,53555,2162,3804,871,3353,765,89,105,362,243,745,494,676,487,0,179,69,111,0,179,0,179,316,212,537,387,848,397,3509,907,60582,2448,55181,2490,51138,2555,4043,917,3318,872,361,195,364,265,1435,717,1302,688,0,179,51,88,82,129,0,179,16,26,926,527,915,524,2109,711
0500000US17143,17143,"Peoria County, Illinois",85556,2732,77666,2997,69648,2639,8018,1678,6185,1468,1591,697,242,218,2365,875,2315,867,0,179,50,88,0,179,0,179,627,885,2084,672,170,119,2644,686,45102,1566,41344,1679,36890,1549,4454,1216,3274,985,1023,587,157,197,1250,609,1250,609,0,179,0,179,0,179,0,179,59,73,1263,577,138,104,1048,393,40454,1961,36322,2025,32758,2006,3564,830,2911,799,568,322,85,101,1115,564,1065,557,0,179,50,88,0,179,0,179,568,879,821,332,32,55,1596,557
0500000US17161,17161,"Rock Island County, Illinois",65590,1959,60162,2222,54997,2108,5165,1255,4165,1090,433,221,567,324,1042,465,1024,465,0,179,0,179,18,31,0,179,316,227,1578,658,820,398,1672,608,32603,1401,29870,1609,27333,1564,2537,768,2162,676,141,137,234,214,611,369,611,369,0,179,0,179,0,179,0,179,169,129,719,402,430,268,804,399,32987,1501,30292,1598,27664,1563,2628,727,2003,651,292,191,333,251,431,241,413,240,0,179,0,179,18,31,0,179,147,197,859,526,390,259,868,406
0500000US17163,17163,"St. Clair County, Illinois",116628,3231,106098,3349,94364,3508,11734,2157,9681,1988,1619,631,434,358,3880,923,2163,735,155,154,679,348,883,479,0,179,344,256,1841,762,1136,386,3329,938,58444,2272,52185,2260,46368,2462,5817,1453,4636,1339,931,457,250,252,1910,717,1084,525,155,154,137,133,534,389,0,179,296,240,976,519,837,341,2240,827,58184,2501,53913,2563,47996,2609,5917,1542,5045,1415,688,408,184,177,1970,655,1079,543,0,179,542,306,349,274,0,179,48,81,865,520,299,207,1089,426
0500000US17167,17167,"Sangamon County, Illinois",96804,3020,89268,2946,79432,2745,9836,1759,8797,1712,843,317,196,147,1106,458,1094,460,0,179,0,179,12,20,0,179,192,158,2109,644,1029,446,3100,709,48262,2033,45029,2154,39486,2092,5543,1289,5261,1294,197,138,85,103,583,299,571,301,0,179,0,179,12,20,0,179,117,109,897,405,546,316,1090,378,48542,1915,44239,1708,39946,1745,4293,841,3536,756,646,297,111,110,523,364,523,364,0,179,0,179,0,179,0,179,75,104,1212,465,483,299,2010,621
0500000US17197,17197,"Will County, Illinois",320281,4776,287507,5059,267944,5198,19563,2370,15404,2058,2729,992,1430,571,10984,1338,2055,745,0,179,737,415,8192,1159,0,179,495,339,2189,567,3596,1065,15510,2347,170455,3264,152271,3529,142264,3705,10007,1788,7355,1584,1701,680,951,452,6304,1032,1143,543,0,179,494,370,4667,780,0,179,326,314,1024,460,2426,859,8104,1470,149826,3379,135236,3480,125680,3555,9556,1394,8049,1288,1028,558,479,283,4680,935,912,502,0,179,243,175,3525,840,0,179,169,127,1165,486,1170,513,7406,1392
0500000US17201,17201,"Winnebago County, Illinois",127678,2465,119755,2527,108729,2686,11026,1773,8854,1489,1253,700,919,590,1389,581,1260,549,0,179,0,179,129,206,0,179,412,331,994,510,1188,501,3940,857,65154,2019,60456,2098,54477,1954,5979,1103,4607,841,872,535,500,465,645,414,516,358,0,179,0,179,129,206,0,179,264,254,633,425,862,460,2294,723,62524,1780,59299,1879,54252,2013,5047,1171,4247,1126,381,285,419,311,744,376,744,376,0,179,0,179,0,179,0,179,148,228,361,274,326,189,1646,534
0500000US18003,18003,"Allen County, Indiana",165008,3696,151065,3885,137967,3747,13098,1612,9290,1382,1152,442,2656,726,546,354,546,354,0,184,0,184,0,184,0,184,818,515,2801,864,1981,661,7797,1617,87926,2434,80484,2567,73809,2614,6675,1117,4629,844,551,356,1495,554,272,288,272,288,0,184,0,184,0,184,0,184,533,268,1363,460,1340,499,3934,1137,77082,2372,70581,2726,64158,2557,6423,1100,4661,1028,601,289,1161,396,274,184,274,184,0,184,0,184,0,184,0,184,285,438,1438,695,641,445,3863,936
0500000US18039,18039,"Elkhart County, Indiana",89559,2640,82391,2999,68630,3251,13761,2286,11242,1944,1113,537,1406,717,197,245,197,245,0,184,0,184,0,184,0,184,1876,631,2394,975,645,399,2056,805,50717,1827,46019,2062,37514,2372,8505,1828,6506,1558,852,491,1147,677,139,203,139,203,0,184,0,184,0,184,0,184,1601,563,1559,799,349,250,1050,562,38842,1844,36372,1930,31116,1946,5256,1124,4736,1103,261,240,259,224,58,101,58,101,0,184,0,184,0,184,0,184,275,220,835,422,296,231,1006,413
0500000US18089,18089,"Lake County, Indiana",204983,4709,189168,5303,170545,5105,18623,2200,14701,2173,2854,1027,1068,532,6531,1195,1140,532,0,184,921,569,4470,977,0,184,314,428,3576,1025,1742,824,3652,975,106577,2510,98871,2767,89716,3057,9155,1511,7507,1308,1113,717,535,311,2452,664,483,362,0,184,126,153,1843,601,0,184,314,428,2000,836,626,427,2314,713,98406,3942,90297,3726,80829,3546,9468,1350,7194,1369,1741,555,533,400,4079,1126,657,376,0,184,795,574,2627,898,0,184,0,184,1576,524,1116,731,1338,433
0500000US18095,18095,"Madison County, Indiana",52667,2166,48418,2313,43225,2063,5193,1031,4251,962,522,243,420,246,123,129,123,129,0,184,0,184,0,184,0,184,330,313,1076,439,761,630,1959,700,25693,1394,23647,1644,20823,1583,2824,689,2261,665,287,225,276,212,123,129,123,129,0,184,0,184,0,184,0,184,274,303,357,201,294,271,998,457,26974,1535,24771,1515,22402,1460,2369,576,1990,535,235,158,144,131,0,184,0,184,0,184,0,184,0,184,0,184,56,71,719,397,467,421,961,470
0500000US18097,18097,"Marion County, Indiana",424435,6125,387071,6121,341065,5874,46006,4206,37301,3955,4390,1098,4315,2133,9480,2038,9435,2027,0,184,45,75,0,184,0,184,1791,577,8592,1542,4835,1584,12666,1502,215390,4221,196003,4125,174147,3929,21856,2429,17554,2305,1932,722,2370,1185,4626,1208,4626,1208,0,184,0,184,0,184,0,184,1435,539,4837,1235,3436,1367,5053,1029,209045,4338,191068,4604,166918,5028,24150,2875,19747,2561,2458,900,1945,1060,4854,1386,4809,1368,0,184,45,75,0,184,0,184,356,264,3755,912,1399,756,7613,1061
0500000US18105,18105,"Monroe County, Indiana",66092,2605,51897,2124,44717,2477,7180,1728,4760,1156,1693,1138,727,550,2618,1029,2385,1038,0,184,233,300,0,184,0,184,1433,797,5869,1431,453,317,3822,1081,34046,2027,27033,1908,23098,1914,3935,1083,2638,737,874,689,423,334,840,553,840,553,0,184,0,184,0,184,0,184,1102,745,3232,1082,263,258,1576,503,32046,1745,24864,1651,21619,1823,3245,962,2122,733,819,589,304,263,1778,831,1545,830,0,184,233,300,0,184,0,184,331,281,2637,757,190,190,2246,904
0500000US18141,18141,"St. Joseph County, Indiana",119052,3001,107186,3086,97072,3128,10114,1382,8721,1234,725,348,668,330,1705,765,1705,765,0,184,0,184,0,184,0,184,1136,455,4085,1027,669,312,4271,1006,60795,1777,55321,1970,50766,1926,4555,923,3778,844,234,192,543,248,1037,605,1037,605,0,184,0,184,0,184,0,184,905,428,1211,481,439,197,1882,733,58257,2298,51865,2325,46306,2252,5559,1039,4943,930,491,252,125,164,668,446,668,446,0,184,0,184,0,184,0,184,231,184,2874,834,230,236,2389,669
0500000US18157,18157,"Tippecanoe County, Indiana",83434,2837,71455,3029,64433,3265,7022,1378,5911,1353,744,465,367,239,2832,918,2725,880,0,184,107,175,0,184,0,184,1791,855,3831,836,1183,694,2342,626,44648,2078,38083,2039,34304,2096,3779,886,3140,839,438,364,201,156,1390,741,1283,712,0,184,107,175,0,184,0,184,1203,658,1851,591,1153,693,968,332,38786,1679,33372,2065,30129,2160,3243,908,2771,899,306,200,166,154,1442,562,1442,562,0,184,0,184,0,184,0,184,588,550,1980,664,30,42,1374,477
0500000US18163,18163,"Vanderburgh County, Indiana",87370,2734,79487,3303,74530,3303,4957,1226,3411,933,987,731,559,281,2186,872,2186,872,0,184,0,184,0,184,0,184,506,293,1575,686,1141,618,2475,858,43406,1739,38673,1921,36330,1893,2343,725,1483,504,463,394,397,249,888,648,888,648,0,184,0,184,0,184,0,184,299,183,810,472,1141,618,1595,793,43964,2177,40814,2552,38200,2513,2614,820,1928,700,524,388,162,137,1298,576,1298,576,0,184,0,184,0,184,0,184,207,202,765,474,0,184,880,396
0500000US19013,19013,"Black Hawk County, Iowa",64140,2094,58423,2556,52975,2420,5448,1136,4793,1066,414,270,241,199,397,242,397,242,0,151,0,151,0,151,0,151,186,162,3445,1113,707,470,982,319,33200,1261,30816,1436,28150,1475,2666,749,2322,681,237,241,107,105,144,136,144,136,0,151,0,151,0,151,0,151,118,114,1295,589,345,238,482,236,30940,1673,27607,1864,24825,1750,2782,762,2471,703,177,153,134,141,253,221,253,221,0,151,0,151,0,151,0,151,68,114,2150,744,362,379,500,195
0500000US19061,19061,"Dubuque County, Iowa",49426,1367,44040,1773,39274,1804,4766,1025,3628,892,537,317,601,329,540,302,540,302,0,151,0,151,0,151,0,151,52,85,1604,433,401,277,2789,788,26141,902,23146,1179,20404,1248,2742,716,2171,644,204,166,367,245,101,105,101,105,0,151,0,151,0,151,0,151,0,151,1003,402,357,275,1534,527,23285,968,20894,1091,18870,1074,2024,567,1457,508,333,258,234,141,439,273,439,273,0,151,0,151,0,151,0,151,52,85,601,293,44,73,1255,415
0500000US19103,19103,"Johnson County, Iowa",76122,2740,58028,2816,50209,2652,7819,1664,6225,1557,1380,795,214,182,4513,1058,4388,1063,125,201,0,151,0,151,0,151,1670,558,7846,1502,1225,657,2840,728,39722,2062,30009,1911,25330,1850,4679,1305,3786,1233,806,606,87,123,1626,573,1626,573,0,151,0,151,0,151,0,151,1251,509,4462,1134,990,592,1384,463,36400,1648,28019,1834,24879,1689,3140,753,2439,706,574,316,127,143,2887,813,2762,809,125,201,0,151,0,151,0,151,419,275,3384,1001,235,207,1456,517
